h3_9,n_violations,n_days_active,mean_obstruct_w,mean_pcu,heavy_share,main_road_share,crossing_signal_share,footpath_share,junction_share,peak_share,am_peak_share,pm_peak_share,night_share,weekend_share,mean_expo,hour_entropy,modal_hour,approval_rate,scita_share,impact_sum,lat,lon,dom_station,dom_violation,active_days_ratio,vio_per_active_day,impact_per_violation,log_n
8961892e913ffff,144,29,0.54375,0.9791666666666666,0.0,0.034722222222222224,0.0,0.0,0.0,0.22916666666666666,0.22916666666666666,0.0,0.14583333333333334,0.3194444444444444,0.6736111111111112,3.0434438339583,11,0.734375,0.7916666666666666,50.433,12.983247186805555,77.61338399166667,Pulikeshinagar(F.Town),NO PARKING,0.19205298013245034,4.9655172413793105,0.35022916666666665,4.976733742420574
8961892e917ffff,4874,150,0.574887156339762,0.8171317193270414,0.0016413623307345096,0.017849815346737793,0.010668855149774312,0.0008206811653672548,0.4491177677472302,0.41690603200656545,0.41690603200656545,0.0,0.050061551087402546,0.37115305703734097,0.7732868280672959,3.3640003458639027,10,0.6415574963609898,0.8652031185884284,1754.751,12.98227253978252,77.61064010486254,Shivajinagar,WRONG PARKING,0.9933774834437086,32.49333333333333,0.36002277390233894,8.491875383431948
8961892e91bffff,1,1,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,7.208210851958012e-07,7,1.0,1.0,0.42,12.9863226,77.6157885,Pulikeshinagar(F.Town),WRONG PARKING,0.006622516556291391,1.0,0.42,0.6931471805599453
8961892e923ffff,681,101,0.5845814977973568,1.0390602055800293,0.004405286343612335,0.048458149779735685,0.0014684287812041115,0.0,0.9162995594713657,0.34948604992657856,0.33186490455212925,0.01762114537444934,0.2143906020558003,0.29809104258443464,0.6698972099853157,3.739946220611185,10,0.6536964980544747,0.9647577092511013,277.664,12.984545441531175,77.60317129133374,Shivajinagar,WRONG PARKING,0.6688741721854304,6.742574257425742,0.40772980910425843,6.525029657843462
8961892e927ffff,140,50,0.7192857142857143,1.1421428571428571,0.014285714285714285,0.32142857142857145,0.05,0.0,1.0,0.32142857142857145,0.32142857142857145,0.0,0.22857142857142856,0.42857142857142855,0.65,3.4334830290362044,10,0.4788732394366197,0.9,74.152,12.984546852857143,77.60130734714286,Shivajinagar,WRONG PARKING,0.33112582781456956,2.8,0.5296571428571428,4.948759890378168
8961892e92bffff,100,23,0.5479999999999999,0.9789999999999999,0.0,0.01,0.0,0.0,0.0,0.1,0.1,0.0,0.54,0.21,0.39299999999999996,2.9913980155842013,4,0.7142857142857143,0.98,20.839,12.989156755,77.60309759900001,Shivajinagar,NO PARKING,0.152317880794702,4.3478260869565215,0.20839,4.61512051684126
8961892e92fffff,32,8,0.584375,0.7125,0.0,0.0,0.0,0.0,0.0,0.03125,0.03125,0.0,0.71875,0.71875,0.25625,2.5596860686276464,4,1.0,1.0,4.429,12.988137446875,77.601809603125,Shivajinagar,WRONG PARKING,0.052980132450331126,4.0,0.13840625,3.4965075614664802
8961892e933ffff,1098,118,0.6247723132969034,0.7857923497267759,0.00273224043715847,0.09016393442622951,0.017304189435336976,0.0018214936247723133,0.8451730418943534,0.28324225865209474,0.273224043715847,0.010018214936247723,0.39162112932604737,0.3679417122040073,0.5437158469945356,3.850849054367962,10,0.6461267605633803,0.8979963570127505,290.49899999999997,12.983883998171997,77.60533003196721,Shivajinagar,WRONG PARKING,0.7814569536423841,9.305084745762711,0.2645710382513661,7.002155954403621
8961892e937ffff,3079,134,0.5642416368950958,1.1248132510555375,0.003897369275738876,0.017538161740824943,0.001948684637869438,0.000974342318934719,1.0,0.371224423514128,0.33679766157843455,0.034426761935693405,0.21013316011692107,0.3254303345241962,0.6762260474179929,3.8459859520881565,10,0.6165311653116531,0.9561545956479376,1324.263,12.983854847842013,77.60335562822718,Shivajinagar,WRONG PARKING,0.8874172185430463,22.97761194029851,0.4300951607664826,8.03268487596762
8961892e93bffff,156,50,0.5833333333333334,0.7801282051282051,0.00641025641025641,0.00641025641025641,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.38461538461538464,0.36538461538461536,0.5750000000000001,3.3819944810228137,10,0.5267857142857143,0.8653846153846154,38.921,12.98573182057865,77.60549796044435,Shivajinagar,WRONG PARKING,0.33112582781456956,3.12,0.24949358974358973,5.056245805348308
8961892e943ffff,168,50,0.5119047619047619,0.7363095238095239,0.005952380952380952,0.005952380952380952,0.0,0.3392857142857143,0.0,0.11904761904761904,0.11904761904761904,0.0,0.16071428571428573,0.18452380952380953,0.6113095238095239,3.291714004399812,12,0.6835443037974683,0.8273809523809523,39.3,12.994521117857143,77.61559555892856,Pulikeshinagar(F.Town),NO PARKING,0.33112582781456956,3.36,0.2339285714285714,5.1298987149230735
8961892e947ffff,95,15,0.5052631578947369,1.0242105263157895,0.0,0.0,0.0,0.0,0.0,0.30526315789473685,0.30526315789473685,0.0,0.37894736842105264,0.05263157894736842,0.5989473684210526,2.8936151983303344,9,0.3380281690140845,0.9368421052631579,29.025,12.992042391578947,77.61207913263158,Pulikeshinagar(F.Town),NO PARKING,0.09933774834437085,6.333333333333333,0.30552631578947365,4.564348191467836
8961892e94bffff,135,39,0.5259259259259259,0.9525925925925925,0.0,0.0,0.0,0.08888888888888889,0.0,0.5925925925925926,0.5925925925925926,0.0,0.2074074074074074,0.3111111111111111,0.7562962962962962,2.957557758408957,9,0.47474747474747475,0.9555555555555556,49.932,12.996003702222222,77.61679766962963,Pulikeshinagar(F.Town),NO PARKING,0.2582781456953642,3.4615384615384617,0.3698666666666667,4.912654885736052
8961892e94fffff,871,92,0.5120551090700345,0.6182548794489093,0.003444316877152698,0.001148105625717566,0.0,0.001148105625717566,0.0,0.08266360505166476,0.08266360505166476,0.0,0.27210103329506313,0.31228473019517794,0.5102181400688863,3.2386984970948274,12,0.596244131455399,0.9460390355912744,138.158,12.99574346337543,77.61376016544202,Pulikeshinagar(F.Town),NO PARKING,0.609271523178808,9.467391304347826,0.15861997703788747,6.77078942390898
8961892e953ffff,1,1,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,7.208210851958012e-07,4,1.0,1.0,0.05,12.9903812,77.6192043,Pulikeshinagar(F.Town),NO PARKING,0.006622516556291391,1.0,0.05,0.6931471805599453
8961892e957ffff,17,8,0.5470588235294118,1.0235294117647058,0.0,0.0,0.0,0.17647058823529413,0.0,0.29411764705882354,0.29411764705882354,0.0,0.058823529411764705,0.11764705882352941,0.788235294117647,1.9254106729327942,11,0.7142857142857143,0.5294117647058824,7.476,12.990688164705881,77.6146570117647,Pulikeshinagar(F.Town),NO PARKING,0.052980132450331126,2.125,0.43976470588235295,2.8903717578961645
8961892e95bffff,8,7,0.575,0.6875,0.0,0.0,0.0,0.125,0.0,0.375,0.375,0.0,0.375,0.625,0.625,2.7500000672226013,5,0.5,0.875,1.57,12.994911525000001,77.618501175,Pulikeshinagar(F.Town),WRONG PARKING,0.046357615894039736,1.1428571428571428,0.19625,2.1972245773362196
8961892e963ffff,118,46,0.635593220338983,0.840677966101695,0.0,0.17796610169491525,0.0,0.0423728813559322,0.0,0.2542372881355932,0.2542372881355932,0.0,0.5169491525423728,0.4745762711864407,0.45,3.314601949370684,2,0.6744186046511628,0.9152542372881356,29.766,12.993605613559321,77.60792262033898,Pulikeshinagar(F.Town),NO PARKING,0.304635761589404,2.5652173913043477,0.25225423728813556,4.77912349311153
8961892e967ffff,47,26,0.5787234042553191,1.0914893617021275,0.0425531914893617,0.06382978723404255,0.02127659574468085,0.0,0.0,0.1702127659574468,0.1702127659574468,0.0,0.48936170212765956,0.3617021276595745,0.4787234042553192,2.596752146071715,3,0.65625,0.9361702127659575,15.357000000000001,12.991713906382978,77.60484893404255,Pulikeshinagar(F.Town),NO PARKING,0.17218543046357615,1.8076923076923077,0.32674468085106384,3.871201010907891
8961892e96bffff,39,21,0.5743589743589743,0.9128205128205129,0.0,0.02564102564102564,0.0,0.02564102564102564,0.0,0.10256410256410256,0.10256410256410256,0.0,0.7692307692307693,0.41025641025641024,0.2692307692307692,2.3629876575195494,3,0.5,0.8974358974358975,4.301,12.9959713,77.60850013589744,Pulikeshinagar(F.Town),WRONG PARKING,0.1390728476821192,1.8571428571428572,0.11028205128205129,3.6888794541139363
8961892e96fffff,6,3,0.5666666666666667,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,0.18333333333333335,1.25162928207799,2,1.0,0.8333333333333334,0.56,12.995179333333333,77.60615445,Pulikeshinagar(F.Town),WRONG PARKING,0.019867549668874173,2.0,0.09333333333333334,1.9459101490553132
8961892e973ffff,46,22,0.591304347826087,0.8695652173913043,0.0,0.15217391304347827,0.0,0.0,0.0,0.17391304347826086,0.17391304347826086,0.0,0.1956521739130435,0.391304347826087,0.5717391304347826,3.1586290882652746,6,0.5588235294117647,0.8695652173913043,13.589,12.99134323695652,77.60958302173913,Pulikeshinagar(F.Town),NO PARKING,0.1456953642384106,2.090909090909091,0.29541304347826086,3.8501476017100584
8961892e977ffff,34,21,0.7558823529411764,1.0999999999999999,0.0,0.5,0.058823529411764705,0.0,0.0,0.14705882352941177,0.14705882352941177,0.0,0.5,0.35294117647058826,0.4264705882352941,2.709209802306096,3,0.5416666666666666,1.0,13.2,12.990862970588235,77.60635041176471,Pulikeshinagar(F.Town),PARKING IN A MAIN ROAD,0.1390728476821192,1.619047619047619,0.388235294117647,3.5553480614894135
8961892e97bffff,405,41,0.5881481481481481,0.9103703703703704,0.012345679012345678,0.007407407407407408,0.0,0.0024691358024691358,0.0,0.05185185185185185,0.05185185185185185,0.0,0.854320987654321,0.1925925925925926,0.19950617283950617,2.106232127990138,3,0.6656346749226006,0.9901234567901235,39.91,12.994634577037038,77.61027979901235,Pulikeshinagar(F.Town),WRONG PARKING,0.271523178807947,9.878048780487806,0.0985432098765432,6.0063531596017325
8961892e983ffff,5,5,0.52,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.2,0.8,0.72,2.321928213979544,2,0.3333333333333333,1.0,1.88,12.978776139999999,77.61482942,Shivajinagar,NO PARKING,0.033112582781456956,1.0,0.376,1.791759469228055
8961892e987ffff,1,1,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,7.208210851958012e-07,10,0.0,1.0,0.5,12.9756701,77.6129786,Cubbon Park,NO PARKING,0.006622516556291391,1.0,0.5,0.6931471805599453
8961892e98bffff,58,19,0.5189655172413793,0.9172413793103449,0.0,0.0,0.0,0.0,0.0,0.20689655172413793,0.20689655172413793,0.0,0.27586206896551724,0.46551724137931033,0.5551724137931034,3.3979068137340285,12,0.6904761904761905,0.9482758620689655,16.265,12.981310824137932,77.61550093103448,Halasur,NO PARKING,0.12582781456953643,3.0526315789473686,0.28043103448275863,4.07753744390572
8961892e98fffff,1068,109,0.5474719101123596,1.0323033707865168,0.0046816479400749065,0.003745318352059925,0.0,0.0009363295880149813,0.0,0.5636704119850188,0.5636704119850188,0.0,0.0449438202247191,0.5131086142322098,0.8438202247191011,2.765358118787662,10,0.6680384087791496,0.9297752808988764,511.465,12.980576400561796,77.61346126844569,Shivajinagar,NO PARKING,0.7218543046357616,9.79816513761468,0.4788998127340824,6.974478911025045
8961892e993ffff,42,19,0.5285714285714286,1.2428571428571427,0.047619047619047616,0.0,0.0,0.0,0.0,0.11904761904761904,0.11904761904761904,0.0,0.7619047619047619,0.5,0.2857142857142857,1.9320591471326298,4,0.6363636363636364,0.8809523809523809,7.885,12.975568045238095,77.61807879047619,Halasur,NO PARKING,0.12582781456953643,2.210526315789474,0.18773809523809523,3.7612001156935624
8961892e997ffff,467,105,0.5179871520342613,1.1796573875802998,0.008565310492505354,0.029978586723768737,0.010706638115631691,0.006423982869379015,0.0,0.14775160599571735,0.14775160599571735,0.0,0.5910064239828694,0.3147751605995717,0.3927194860813705,3.010423096754302,4,0.81,0.860813704496788,103.97,12.974003050535332,77.61471757473234,Halasur,NO PARKING,0.695364238410596,4.447619047619048,0.2226338329764454,6.148468295917647
8961892e9a3ffff,1577,126,0.5517438173747622,0.7410272669625871,0.0019023462270133164,0.0031705770450221942,0.0031705770450221942,0.0,1.0,0.4273937856689918,0.4273937856689918,0.0,0.15091946734305645,0.3462270133164236,0.7295497780596069,3.2800148140238745,10,0.6614821591948765,0.9289790741915028,474.275,12.97962000577045,77.60710223500317,Shivajinagar,NO PARKING,0.8344370860927153,12.515873015873016,0.3007450856055802,7.363913501405819
8961892e9a7ffff,6,6,0.6333333333333333,1.1500000000000001,0.0,0.16666666666666666,0.0,0.0,0.8333333333333334,0.5,0.5,0.0,0.0,0.6666666666666666,0.8666666666666667,1.9182959408546483,8,0.2,1.0,3.92,12.976970833333333,77.60437805,Cubbon Park,WRONG PARKING,0.039735099337748346,1.0,0.6533333333333333,1.9459101490553132
8961892e9abffff,6667,149,0.5783560821958902,0.711324433778311,0.0010499475026248687,0.023548822558872057,0.006599670016499175,0.004199790010499475,1.0,0.5050247487625619,0.5050247487625619,0.0,0.04469776511174441,0.38458077096145193,0.8209689515524223,3.124497229111989,10,0.6502857142857142,0.9160041997900105,2251.679,12.981677091232601,77.60784972772278,Shivajinagar,WRONG PARKING,0.9867549668874173,44.74496644295302,0.33773496325183744,8.805075243870684
8961892e9afffff,646,103,0.5904024767801858,0.8126934984520123,0.006191950464396285,0.02631578947368421,0.01238390092879257,0.017027863777089782,1.0,0.38080495356037153,0.38080495356037153,0.0,0.21207430340557276,0.37306501547987614,0.6756965944272446,3.365159809325206,10,0.6368159203980099,0.9256965944272446,202.96099999999998,12.980879838559863,77.60459825197239,Shivajinagar,WRONG PARKING,0.6821192052980133,6.271844660194175,0.31418111455108355,6.472346294500901
8961892e9b3ffff,19,12,0.5526315789473685,1.2315789473684209,0.05263157894736842,0.0,0.0,0.0,0.7894736842105263,0.2631578947368421,0.2631578947368421,0.0,0.05263157894736842,0.7894736842105263,0.7105263157894737,2.6550505674440847,13,0.7777777777777778,0.8947368421052632,9.08,12.976513978947368,77.60885678421053,Shivajinagar,WRONG PARKING,0.07947019867549669,1.5833333333333333,0.47789473684210526,2.995732273553991
8961892e9b7ffff,406,76,0.5785714285714286,0.7465517241379311,0.0024630541871921183,0.046798029556650245,0.0,0.0,0.34236453201970446,0.2438423645320197,0.2438423645320197,0.0,0.06403940886699508,0.42610837438423643,0.7157635467980296,3.380252720815123,11,0.4734848484848485,0.8374384236453202,131.697,12.974663216606029,77.60740227600533,Cubbon Park,WRONG PARKING,0.5033112582781457,5.342105263157895,0.3243768472906404,6.008813185442595
8961892e9bbffff,4257,140,0.5825463941743012,1.1409208362696734,0.0007047216349541931,0.008926474042753112,0.0011745360582569885,0.006577401926239136,0.9990603711533944,0.5142118863049095,0.5142118863049095,0.0,0.02349072116513977,0.4970636598543575,0.830584918957012,3.043312307682365,10,0.4943135662063363,0.8872445384073291,2353.499,12.980889347426457,77.61016753457861,Shivajinagar,WRONG PARKING,0.9271523178807947,30.40714285714286,0.5528538877143527,8.356554845453426
8961892e9c3ffff,105,44,0.5676190476190476,0.8647619047619047,0.0,0.0761904761904762,0.0,0.01904761904761905,0.0,0.3142857142857143,0.3142857142857143,0.0,0.21904761904761905,0.24761904761904763,0.6647619047619048,3.3735357099813585,11,0.7321428571428571,0.7619047619047619,33.53,12.986970430305092,77.61943270479881,Pulikeshinagar(F.Town),NO PARKING,0.2913907284768212,2.3863636363636362,0.31933333333333336,4.663439094112067
8961892e9c7ffff,4,4,0.55,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.325,2.000000156700238,3,1.0,1.0,0.71,12.984306,77.616616625,Pulikeshinagar(F.Town),NO PARKING,0.026490066225165563,1.0,0.1775,1.6094379124341003
8961892e9cfffff,115,27,0.5052173913043478,0.6939130434782609,0.0,0.0,0.0,0.06956521739130435,0.0,0.5652173913043478,0.5652173913043478,0.0,0.2608695652173913,0.1826086956521739,0.7156521739130435,2.8305664101005545,10,0.4117647058823529,0.6347826086956522,28.437,12.987853482608696,77.61801763913044,Pulikeshinagar(F.Town),NO PARKING,0.17880794701986755,4.2592592592592595,0.24727826086956523,4.7535901911063645
8961892ea03ffff,1,1,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,7.208210851958012e-07,4,0.0,1.0,0.05,13.0156306,77.6359506,Banaswadi,NO PARKING,0.006622516556291391,1.0,0.05,0.6931471805599453
8961892ea0bffff,11,6,0.5,1.1181818181818182,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.36363636363636365,0.45454545454545453,0.4454545454545455,2.118078265992294,6,1.0,1.0,2.78,13.018809345454544,77.63944082727272,Banaswadi,NO PARKING,0.039735099337748346,1.8333333333333333,0.2527272727272727,2.4849066497880004
8961892ea0fffff,2,2,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.15000000000000002,1.000000344740523,4,0.0,1.0,0.15000000000000002,13.0174003,77.6363269,Banaswadi,NO PARKING,0.013245033112582781,1.0,0.07500000000000001,1.0986122886681098
8961892ea13ffff,3,3,0.5666666666666667,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.6,1.5849627201014895,5,1.0,0.6666666666666666,0.8899999999999999,13.014117833333332,77.639551,Banaswadi,WRONG PARKING,0.019867549668874173,1.0,0.29666666666666663,1.3862943611198906
8961892ea17ffff,2,2,0.6,0.75,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.55,1.000000344740523,4,1.0,0.5,0.36,13.01381425,77.63675620000001,Banaswadi,WRONG PARKING,0.013245033112582781,1.0,0.18,1.0986122886681098
8961892ea1bffff,1,1,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,7.208210851958012e-07,9,1.0,1.0,0.25,13.0172507,77.6393786,Banaswadi,NO PARKING,0.006622516556291391,1.0,0.25,0.6931471805599453
8961892ea23ffff,1,1,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,7.208210851958012e-07,11,0.0,0.0,0.4,13.014673,77.6276223,K.G. Halli,NO PARKING,0.006622516556291391,1.0,0.4,0.6931471805599453
8961892ea27ffff,29,16,0.5620689655172414,0.9275862068965517,0.06896551724137931,0.10344827586206896,0.0,0.034482758620689655,0.0,0.20689655172413793,0.20689655172413793,0.0,0.4827586206896552,0.3448275862068966,0.4482758620689655,2.732162376094954,3,0.7142857142857143,0.896551724137931,5.7,13.013924931034483,77.62693467241378,Banaswadi,NO PARKING,0.10596026490066225,1.8125,0.19655172413793104,3.4011973816621555
8961892ea2bffff,2,1,0.55,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,1.000000344740523,12,0.0,1.0,0.51,13.0194927,77.63010125,Banaswadi,NO PARKING,0.006622516556291391,2.0,0.255,1.0986122886681098
8961892ea37ffff,22,7,0.5,1.009090909090909,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3181818181818182,0.1,0.6840384708172493,3,1.0,0.7727272727272727,1.11,13.01289635,77.62666936818182,Banaswadi,NO PARKING,0.046357615894039736,3.142857142857143,0.05045454545454546,3.1354942159291497
8961892ea43ffff,7,7,0.6,1.2142857142857142,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.5571428571428572,2.807354998169149,2,0.6,0.8571428571428571,2.055,13.023386185714285,77.64263695714286,Banaswadi,NO PARKING,0.046357615894039736,1.0,0.2935714285714286,2.0794415416798357
8961892ea47ffff,233,46,0.5854077253218885,0.5828326180257511,0.0,0.004291845493562232,0.0,0.0,0.0,0.27467811158798283,0.27467811158798283,0.0,0.13733905579399142,0.3605150214592275,0.6600858369098713,3.3583008783226997,13,0.6620689655172414,0.8927038626609443,52.785,13.022341323025373,77.63844185811287,Banaswadi,WRONG PARKING,0.304635761589404,5.065217391304348,0.22654506437768238,5.455321115357702
8961892ea4fffff,8,8,0.5875,1.05,0.0,0.125,0.0,0.125,0.0,0.5,0.5,0.0,0.125,0.25,0.775,2.500000071765107,9,1.0,0.875,3.91,13.024853375,77.6398579875,Banaswadi,NO PARKING,0.052980132450331126,1.0,0.48875,2.1972245773362196
8961892ea53ffff,8,5,0.525,0.8125,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.125,0.625,0.6875,2.500000071765107,7,0.75,1.0,2.26,13.0214818,77.643324275,Banaswadi,NO PARKING,0.033112582781456956,1.6,0.2825,2.1972245773362196
8961892ea57ffff,18,10,0.5666666666666667,0.6944444444444444,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.05555555555555555,0.5555555555555556,0.7666666666666667,3.016875722999283,9,0.7857142857142857,0.8333333333333334,5.29,13.021464088888889,77.64081746666666,Banaswadi,WRONG PARKING,0.06622516556291391,1.8,0.29388888888888887,2.9444389791664403
8961892ea5bffff,19,11,0.5947368421052631,0.9,0.0,0.0,0.0,0.0,0.0,0.47368421052631576,0.47368421052631576,0.0,0.21052631578947367,0.3684210526315789,0.6894736842105263,2.8603208039644334,10,0.8,0.631578947368421,7.489999999999999,13.024017114039573,77.64350732277828,Banaswadi,WRONG PARKING,0.0728476821192053,1.7272727272727273,0.39421052631578946,2.995732273553991
8961892ea63ffff,3,2,0.5,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.7999999999999999,0.9182960688815056,10,1.0,1.0,0.7,13.0240243,77.6334155,Banaswadi,NO PARKING,0.013245033112582781,1.5,0.2333333333333333,1.3862943611198906
8961892ea6bffff,3,2,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.8666666666666667,0.918296068881506,11,0.0,1.0,0.78,13.027422033333332,77.6327389,Banaswadi,WRONG PARKING,0.013245033112582781,1.5,0.26,1.3862943611198906
8961892ea6fffff,16,12,0.575,0.8875,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.4375,0.5625,0.50625,3.3278195573002822,4,1.0,0.75,4.27,13.0256996625,77.630594375,K.G. Halli,WRONG PARKING,0.07947019867549669,1.3333333333333333,0.266875,2.833213344056216
8961892ea73ffff,6,3,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.3333333333333333,0.3333333333333333,0.7000000000000001,1.9182959408546483,5,1.0,0.5,2.1,13.021065299999998,77.63706003333333,Banaswadi,NO PARKING,0.019867549668874173,2.0,0.35000000000000003,1.9459101490553132
